3, 6, 30.20, 6.00
3, 0, 0.00, 1.00
1, 2, 0.94, 0.50
3, 2, 6.62, 3.50
1, 0, 0.00, 2.50
3, 5, 39.35, 10.00
1, 7, 9.69, 1.50
3, 4, 30.63, 9.00
1, 7, 24.53, 4.00
3, 6, 16.57, 3.00
3, 3, 4.19, 1.50
1, 6, 5.48, 1.00
1, 5, 39.35, 10.00
1, 2, 10.98, 6.00
1, 1, 7.41, 8.00
1, 2, 16.49, 9.00
3, 4, 27.47, 8.00
1, 7, 30.16, 5.00
1, 4, 13.06, 3.50
1, 4, 1.37, 0.23
1, 3, 18.73, 7.00
3, 0, 0.00, 0.23
3, 5, 2.35, 0.50
3, 3, 11.07, 4.00
3, 5, 29.47, 7.00
1, 4, 11.22, 3.00
1, 8, 14.36, 2.00
3, 7, 30.16, 5.00
3, 5, 9.09, 2.00
3, 9, 19.98, 2.50
